donor_ref,donor,country,year,commit_year,disb_year,cum_commit,total_commit,s1_share,s2_hhi,s2_hhi_net,s3_n_donors,n_activities
XI-IATI-EC_NEAR,European Commission - Directorate-General for Neighbourhood and Enlargement Negotiations,AM,2020,37165545.04923,0,59953545.04923,234953545.04923,0.2551719108416427,0.6198815864818652,0.55476888239929,2,2
XI-IATI-EC_NEAR,European Commission - Directorate-General for Neighbourhood and Enlargement Negotiations,AM,2022,36318159.117882,0,96271704.167112,475271704.167112,0.20256140503004058,0.676939435555407,0.6359083127476629,2,3
XI-IATI-EC_NEAR,European Commission - Directorate-General for Neighbourhood and Enlargement Negotiations,AM,2023,30763800,0,127035504.167112,781035504.167112,0.16265010167826022,0.3858978162553363,0.3594427606793879,3,2
XI-IATI-EC_NEAR,European Commission - Directorate-General for Neighbourhood and Enlargement Negotiations,BA,2023,79758000,0,79758000,309832021.873004,0.2574233596574202,0.6173321495221924,0.5510653634248789,3,1
XI-IATI-EC_NEAR,European Commission - Directorate-General for Neighbourhood and Enlargement Negotiations,EG,2017,689.337,0,689.337,2139080874.8519192,3.2225850275423566e-7,0.5028293402537278,0.502829340253624,3,1
XI-IATI-EC_NEAR,European Commission - Directorate-General for Neighbourhood and Enlargement Negotiations,EG,2020,157583.57760000002,0,158272.91460000002,1749481545.6934047,9.046846763809032e-5,0.9998190794338111,0.9998190712492675,2,1
XI-IATI-EC_NEAR,European Commission - Directorate-General for Neighbourhood and Enlargement Negotiations,GE,2016,88303500,0,88303500,338303500,0.2610185824267263,0.6142242358906629,0.5460935355186052,2,1
XI-IATI-EC_NEAR,European Commission - Directorate-General for Neighbourhood and Enlargement Negotiations,GE,2017,54292410,0,142595910,362595910,0.39326397807410457,0.5227851567531304,0.36812860030246064,2,1
XI-IATI-EC_NEAR,European Commission - Directorate-General for Neighbourhood and Enlargement Negotiations,GE,2018,55420416,4557600,198016326,198016326,1,1,NA,1,2
XI-IATI-EC_NEAR,European Commission - Directorate-General for Neighbourhood and Enlargement Negotiations,GE,2019,124194600,0,322210926,322210926,1,1,NA,1,2
XI-IATI-EC_NEAR,European Commission - Directorate-General for Neighbourhood and Enlargement Negotiations,GE,2020,0,5697000,322210926,1382323937,0.233093645690084,0.39525031120904774,0.34091766354795333,3,1
XI-IATI-EC_NEAR,European Commission - Directorate-General for Neighbourhood and Enlargement Negotiations,GE,2021,0,4329720,322210926,1164716013,0.27664333829331494,0.5997763966575091,0.5232448600354397,2,1
XI-IATI-EC_NEAR,European Commission - Directorate-General for Neighbourhood and Enlargement Negotiations,GE,2022,27345600,7975800,349556526,1292061613,0.27054168507365134,0.6053022365776788,0.532109433215188,2,2
XI-IATI-EC_NEAR,European Commission - Directorate-General for Neighbourhood and Enlargement Negotiations,GE,2023,69674310,4215780,419230836,1745235923,0.24021442056920117,0.4032908284679076,0.34558786061851055,3,3
XI-IATI-EC_NEAR,European Commission - Directorate-General for Neighbourhood and Enlargement Negotiations,JO,2015,51273000,0,51273000,314902223.89162564,0.16282196856648978,0.6586570174408222,0.6321460239929552,3,1
XI-IATI-EC_NEAR,European Commission - Directorate-General for Neighbourhood and Enlargement Negotiations,JO,2016,79758000,0,131031000,619660223.8916256,0.21145620607547086,0.6327950477682461,0.5880813206804141,3,1
XI-IATI-EC_NEAR,European Commission - Directorate-General for Neighbourhood and Enlargement Negotiations,JO,2017,54691200,0,185722200,370261423.89162564,0.5015974876560738,0.466022890610084,0.21442285098719888,3,2
XI-IATI-EC_NEAR,European Commission - Directorate-General for Neighbourhood and Enlargement Negotiations,JO,2019,102966445.4364,0,288688645.4364,2800933779.665816,0.10306871498791519,0.6971426971773803,0.6865195371681202,4,3
XI-IATI-EC_NEAR,European Commission - Directorate-General for Neighbourhood and Enlargement Negotiations,JO,2020,45576000,0,334264645.4364,2846509779.665816,0.11742964939879572,0.6785012693791338,0.6647115468212097,4,2
XI-IATI-EC_NEAR,European Commission - Directorate-General for Neighbourhood and Enlargement Negotiations,JO,2021,808060.2353820001,0,335072705.671782,534725299.4367363,0.6266258694412582,0.5023849718381685,0.1097249915851558,3,1
XI-IATI-EC_NEAR,European Commission - Directorate-General for Neighbourhood and Enlargement Negotiations,JO,2022,201873263.375394,48994200,536945969.047176,736598562.8121302,0.7289533215993041,0.5891965663677653,0.05782362129710672,3,6
XI-IATI-EC_NEAR,European Commission - Directorate-General for Neighbourhood and Enlargement Negotiations,JO,2023,156063600.909,12533400,693009569.956176,960955591.657779,0.7211671132072195,0.5626850140189628,0.04260300884732826,3,5
XI-IATI-EC_NEAR,European Commission - Directorate-General for Neighbourhood and Enlargement Negotiations,MA,2014,79758000,0,79758000,595001361.7120532,0.13404675204524713,0.5074261668793008,0.4894576351454208,3,1
XI-IATI-EC_NEAR,European Commission - Directorate-General for Neighbourhood and Enlargement Negotiations,MA,2016,158946300,0,238704300,1857992710.8911362,0.1284742930371949,0.39652423198031667,0.38001858800890964,3,3
XI-IATI-EC_NEAR,European Commission - Directorate-General for Neighbourhood and Enlargement Negotiations,MA,2017,118155780,0,356860080,2174365725.4576645,0.16412146117916177,0.3789059164934621,0.351970062473879,3,4
XI-IATI-EC_NEAR,European Commission - Directorate-General for Neighbourhood and Enlargement Negotiations,MA,2018,105316160.165604,0,462176240.165604,1679592235.9454107,0.27517169362565774,0.6010955346943103,0.5253760737214974,2,4
XI-IATI-EC_NEAR,European Commission - Directorate-General for Neighbourhood and Enlargement Negotiations,MA,2019,176607000,13672800,638783240.165604,4281936157.157171,0.14918093514726757,0.3842314651705229,0.36197651375910966,3,3
XI-IATI-EC_NEAR,European Commission - Directorate-General for Neighbourhood and Enlargement Negotiations,MA,2020,153819000,0,792602240.165604,5442921884.297,0.14562072670054044,0.3862148045283015,0.365009408483508,3,2
XI-IATI-EC_NEAR,European Commission - Directorate-General for Neighbourhood and Enlargement Negotiations,MA,2021,263563454.023506,8830350,1056165694.18911,6562159008.329063,0.16094789730766426,0.37790862756448146,0.352004401916723,3,5
XI-IATI-EC_NEAR,European Commission - Directorate-General for Neighbourhood and Enlargement Negotiations,MA,2022,388937150.297928,5981850,1445102844.487038,7781759680.128685,0.18570386440707207,0.3662731240771797,0.3317871988214595,3,7
XI-IATI-EC_NEAR,European Commission - Directorate-General for Neighbourhood and Enlargement Negotiations,MA,2023,268468122.863304,19825560,1713570967.350342,9309227250.271442,0.18407231033063212,0.37057772976025766,0.33669511432980115,3,5
XI-IATI-EC_NEAR,European Commission - Directorate-General for Neighbourhood and Enlargement Negotiations,MD,2015,64945800,0,64945800,64945800,1,1,NA,1,1
XI-IATI-EC_NEAR,European Commission - Directorate-General for Neighbourhood and Enlargement Negotiations,MD,2020,17091000,0,82036800,82036800,1,1,NA,1,1
XI-IATI-EC_NEAR,European Commission - Directorate-General for Neighbourhood and Enlargement Negotiations,MD,2021,68364000,0,150400800,150400800,1,1,NA,1,1
XI-IATI-EC_NEAR,European Commission - Directorate-General for Neighbourhood and Enlargement Negotiations,MD,2022,89588944.81683,0,239989744.81682998,494989744.81683,0.48483781195434206,0.5004597838926638,0.2653920799919898,2,2
XI-IATI-EC_NEAR,European Commission - Directorate-General for Neighbourhood and Enlargement Negotiations,MD,2023,119836358.231562,0,359826103.048392,798056682.5798347,0.4508778773522723,0.4120418165614369,0.2087509562757462,3,2
XI-IATI-EC_NEAR,European Commission - Directorate-General for Neighbourhood and Enlargement Negotiations,ME,2015,28639086.759000003,0,28639086.759000003,28639086.759000003,1,1,NA,1,1
XI-IATI-EC_NEAR,European Commission - Directorate-General for Neighbourhood and Enlargement Negotiations,ME,2020,20014671.915,0,48653758.674,48653758.674,1,1,NA,1,1
XI-IATI-EC_NEAR,European Commission - Directorate-General for Neighbourhood and Enlargement Negotiations,ME,2021,84597.954714,0,48738356.628714,48738356.628714,1,1,NA,1,1
XI-IATI-EC_NEAR,European Commission - Directorate-General for Neighbourhood and Enlargement Negotiations,ME,2022,86112851.937012,0,134851208.565726,134851208.565726,1,1,NA,1,3
XI-IATI-EC_NEAR,European Commission - Directorate-General for Neighbourhood and Enlargement Negotiations,ME,2023,34182000,0,169033208.565726,169033208.565726,1,1,NA,1,1
XI-IATI-EC_NEAR,European Commission - Directorate-General for Neighbourhood and Enlargement Negotiations,MK,2019,58109400,0,58109400,247359400,0.23491890746824257,0.6405359712356604,0.5853490781495877,2,1
XI-IATI-EC_NEAR,European Commission - Directorate-General for Neighbourhood and Enlargement Negotiations,MK,2020,45576000,0,103685400,103685400,1,1,NA,1,1
XI-IATI-EC_NEAR,European Commission - Directorate-General for Neighbourhood and Enlargement Negotiations,MK,2022,82606500,0,186291900,186291900,1,1,NA,1,1
XI-IATI-EC_NEAR,European Commission - Directorate-General for Neighbourhood and Enlargement Negotiations,MK,2023,91152000,0,277443900,566693900,0.48958335355294985,0.5002170130464058,0.260525152970253,2,1
XI-IATI-EC_NEAR,European Commission - Directorate-General for Neighbourhood and Enlargement Negotiations,PS,2022,34751700,0,34751700,55260900,0.6288659793814433,0.5332128812838771,0.13774046126049527,2,1
XI-IATI-EC_NEAR,European Commission - Directorate-General for Neighbourhood and Enlargement Negotiations,RS,2015,91152000,0,91152000,191152000,0.4768561145057337,0.5010712788715435,0.2736795249300381,2,1
XI-IATI-EC_NEAR,European Commission - Directorate-General for Neighbourhood and Enlargement Negotiations,RS,2016,63122760,0,154274760,354274760,0.4354664159535384,0.5083291669397635,0.3186981675163434,2,2
XI-IATI-EC_NEAR,European Commission - Directorate-General for Neighbourhood and Enlargement Negotiations,RS,2022,369720578.952,0,523995338.952,523995338.952,1,1,NA,1,3
XI-IATI-EC_NEAR,European Commission - Directorate-General for Neighbourhood and Enlargement Negotiations,RS,2023,188099415.675,0,712094754.6270001,1642094754.627,0.43365022184042695,0.508804586123649,0.3207520712213975,2,2
XI-IATI-EC_NEAR,European Commission - Directorate-General for Neighbourhood and Enlargement Negotiations,TN,2015,128752200,0,128752200,1093532646.9528058,0.11773969470301204,0.5216296413143278,0.5077670056055693,4,2
XI-IATI-EC_NEAR,European Commission - Directorate-General for Neighbourhood and Enlargement Negotiations,TN,2016,56970000,0,185722200,913877026.3442035,0.20322449809570925,0.6761513970610875,0.6348512004348346,2,1
XI-IATI-EC_NEAR,European Commission - Directorate-General for Neighbourhood and Enlargement Negotiations,TN,2017,307638000,0,493360200,2615508410.670807,0.18862879506989103,0.3743149708604301,0.33873414853091116,4,4
XI-IATI-EC_NEAR,European Commission - Directorate-General for Neighbourhood and Enlargement Negotiations,TN,2019,314542764,0,807902964,1823884122.324695,0.4429573974087011,0.5010965008261804,0.30488524490709046,3,4
XI-IATI-EC_NEAR,European Commission - Directorate-General for Neighbourhood and Enlargement Negotiations,TN,2020,256507425,0,1064410389,4206532621.064518,0.2530374740635286,0.3571636484067545,0.2931356851263036,3,5
XI-IATI-EC_NEAR,European Commission - Directorate-General for Neighbourhood and Enlargement Negotiations,TN,2021,114167880,0,1178578269,4398400578.534271,0.2679561008499028,0.3488202656807613,0.27701979369807805,4,2
XI-IATI-EC_NEAR,European Commission - Directorate-General for Neighbourhood and Enlargement Negotiations,TN,2022,883035,0,1179461304,1179461304,1,1,NA,1,2
XI-IATI-EC_NEAR,European Commission - Directorate-General for Neighbourhood and Enlargement Negotiations,TN,2023,174495058.00875,0,1353956362.00875,1353956362.00875,1,1,NA,1,3
XI-IATI-EC_NEAR,European Commission - Directorate-General for Neighbourhood and Enlargement Negotiations,UA,2016,118497600,0,118497600,118497600,1,1,NA,1,1
XI-IATI-EC_NEAR,European Commission - Directorate-General for Neighbourhood and Enlargement Negotiations,UA,2018,5127300,0,123624900,123624900,1,1,NA,1,1
XI-IATI-EC_NEAR,European Commission - Directorate-General for Neighbourhood and Enlargement Negotiations,UA,2020,11793929.00121,0,135418829.00121,1735418829.00121,0.07803236125952831,0.8561133762884185,0.850024326884681,2,1
XI-IATI-EC_NEAR,European Commission - Directorate-General for Neighbourhood and Enlargement Negotiations,UA,2022,713264400,0,848683229.00121,3412767229.00121,0.24867890836187734,0.5738374502064931,0.5119962507424382,3,2
XI-IATI-EC_NEAR,European Commission - Directorate-General for Neighbourhood and Enlargement Negotiations,UA,2023,284850000,0,1133533229.00121,5072283229.00121,0.22347593338639637,0.6529311188330493,0.6029896260301283,2,1
XI-IATI-EC_NEAR,European Commission - Directorate-General for Neighbourhood and Enlargement Negotiations,XK,2016,28485000,0,28485000,28485000,1,1,NA,1,1
XI-IATI-EC_NEAR,European Commission - Directorate-General for Neighbourhood and Enlargement Negotiations,XK,2022,2848500,0,31333500,87733500,0.3571440783737113,0.5408156286873926,0.413263735969985,2,1
XI-IATI-EC_NEAR,European Commission - Directorate-General for Neighbourhood and Enlargement Negotiations,XK,2023,85455000,0,116788500,116788500,1,1,NA,1,1
XI-IATI-IADB,Inter-American Development Bank,AR,2017,200000000,200000000,200000000,200000000,1,1,NA,1,1
XI-IATI-IADB,Inter-American Development Bank,AR,2018,500000000,500000000,700000000,1200000000,0.5833333333333334,0.513888888888889,0.1736111111111111,2,2
XI-IATI-IADB,Inter-American Development Bank,AR,2019,500000000,500000000,1200000000,2200000000,0.5454545454545454,0.5041322314049586,0.2066115702479338,2,2
XI-IATI-IADB,Inter-American Development Bank,AR,2022,500000000,500000000,1700000000,1700000000,1,1,NA,1,1
XI-IATI-IADB,Inter-American Development Bank,AR,2023,350000000,350000000,2050000000,2050032085.504,0.9999843487795987,0.9999686980491189,2.4496071837631916e-10,2,1
XI-IATI-IADB,Inter-American Development Bank,BB,2020,200000000,200000000,200000000,200000000,1,1,NA,1,2
XI-IATI-IADB,Inter-American Development Bank,BB,2021,100000000,100000000,300000000,404044870,0.7424917930525884,0.6126491775832801,0.06135511483283229,3,1
XI-IATI-IADB,Inter-American Development Bank,BB,2022,200000000,0,500000000,500000000,1,1,NA,1,2
XI-IATI-IADB,Inter-American Development Bank,BB,2023,100000000,200000000,600000000,800000000,0.75,0.625,0.0625,2,2
XI-IATI-IADB,Inter-American Development Bank,BO,2014,106000000,106000000,106000000,174364000,0.607923653965268,0.5232950301704299,0.1537238611199469,2,1
XI-IATI-IADB,Inter-American Development Bank,BO,2015,142530000,142530000,248530000,448530000,0.554098945444006,0.5058533917963071,0.19882775045414758,2,1
XI-IATI-IADB,Inter-American Development Bank,BO,2016,190000000,190000000,438530000,438530000,1,1,NA,1,2
XI-IATI-IADB,Inter-American Development Bank,BO,2017,260000000,260000000,698530000,698928790,0.9994294268519115,0.9988595048112576,3.2555371731746163e-7,2,2
XI-IATI-IADB,Inter-American Development Bank,BO,2018,51600000,51600000,750130000,750130000,1,1,NA,1,1
XI-IATI-IADB,Inter-American Development Bank,BO,2019,200000000,200000000,950130000,1058373000,0.8977269828311947,0.8163735057440109,0.010459770040810779,2,2
XI-IATI-IADB,Inter-American Development Bank,BR,2014,0,581177375,0,896000000,0,1,1,2,4
XI-IATI-IADB,Inter-American Development Bank,BR,2022,104000000,0,104000000,2434121279,0.042725890816223376,0.9181992218596329,0.9163737201135931,2,1
XI-IATI-IADB,Inter-American Development Bank,BR,2023,0,52000000,104000000,2569359524,0.04047701344578354,0.922322750343413,0.9206843617259229,2,1
XI-IATI-IADB,Inter-American Development Bank,BS,2020,200000000,200000000,200000000,200000000,1,1,NA,1,1
XI-IATI-IADB,Inter-American Development Bank,BS,2021,140000000,140000000,340000000,440000000,0.7727272727272727,0.6487603305785123,0.051652892561983466,2,1
XI-IATI-IADB,Inter-American Development Bank,BS,2022,200000000,0,540000000,540000000,1,1,NA,1,1
XI-IATI-IADB,Inter-American Development Bank,BS,2023,560000000,160000000,1100000000,1100000000,1,1,NA,1,2
XI-IATI-IADB,Inter-American Development Bank,CL,2015,220000000,0,220000000,320000000,0.6875,0.5703125,0.09765625,2,2
XI-IATI-IADB,Inter-American Development Bank,CL,2016,200000000,160000000,420000000,520000000,0.8076923076923077,0.6893491124260356,0.03698224852071008,2,4
XI-IATI-IADB,Inter-American Development Bank,CL,2017,135000000,150000000,555000000,555000000,1,1,NA,1,4
XI-IATI-IADB,Inter-American Development Bank,CL,2018,0,165000000,555000000,555000000,1,1,NA,1,4
XI-IATI-IADB,Inter-American Development Bank,CL,2019,150000000,50000000,705000000,705000000,1,1,NA,1,3
XI-IATI-IADB,Inter-American Development Bank,CL,2020,300000000,405000000,1005000000,1005000000,1,1,NA,1,4
XI-IATI-IADB,Inter-American Development Bank,CL,2021,650000000,625000000,1655000000,1655000000,1,1,NA,1,6
XI-IATI-IADB,Inter-American Development Bank,CL,2022,300000000,150000000,1955000000,1955000000,1,1,NA,1,3
XI-IATI-IADB,Inter-American Development Bank,CL,2023,100000000,300000000,2055000000,2055000000,1,1,NA,1,2
XI-IATI-IADB,Inter-American Development Bank,CO,2014,800000000,400000000,800000000,2200000000,0.36363636363636365,0.5371900826446281,0.4049586776859504,2,2
XI-IATI-IADB,Inter-American Development Bank,CO,2015,500000000,900000000,1300000000,4343439935.739236,0.29930194022097034,0.5069835630055185,0.4174019115854812,4,2
XI-IATI-IADB,Inter-American Development Bank,CO,2016,800000000,800000000,2100000000,5956429095.739236,0.35256022798998415,0.49143810429179374,0.3671393899314441,3,2
XI-IATI-IADB,Inter-American Development Bank,CO,2017,750000000,750000000,2850000000,8005824095.739236,0.3559908344122616,0.47462548872392,0.34789601453838176,3,2
XI-IATI-IADB,Inter-American Development Bank,CO,2018,950000000,600000000,3800000000,9069764095.739237,0.4189745135471772,0.4480227694335258,0.272483126431432,3,2
XI-IATI-IADB,Inter-American Development Bank,CO,2019,900000000,950000000,4700000000,10211475040,0.46026651209441727,0.4934948003255837,0.28164953817002336,3,3
XI-IATI-IADB,Inter-American Development Bank,CO,2020,850000000,1150000000,5550000000,12672869040,0.4379434508856883,0.4985799039847504,0.3067854378110851,3,2
XI-IATI-IADB,Inter-American Development Bank,CO,2021,317589000,300000000,5867589000,14936089000,0.3928464138102016,0.5229637820666692,0.36863547722313306,2,2
XI-IATI-IADB,Inter-American Development Bank,CO,2022,500000000,535178000,6367589000,17302421740,0.3680172114449916,0.5264310579147126,0.39099438999496494,3,3
XI-IATI-IADB,Inter-American Development Bank,CO,2023,1000000000,1000000000,7367589000,19063815740,0.38646979704809087,0.5176467412159984,0.36828783718560587,3,2
XI-IATI-IADB,Inter-American Development Bank,CR,2019,350000000,350000000,350000000,350000000,1,1,NA,1,1
XI-IATI-IADB,Inter-American Development Bank,CR,2020,230000000,230000000,580000000,880000000,0.6590909090909091,0.5506198347107438,0.11621900826446285,2,1
XI-IATI-IADB,Inter-American Development Bank,CR,2021,250000000,0,830000000,1430000000,0.5804195804195804,0.5129346178297227,0.17604772849528094,2,1
XI-IATI-IADB,Inter-American Development Bank,CR,2022,0,250000000,830000000,1430000000,0.5804195804195804,0.5129346178297227,0.17604772849528094,2,1
XI-IATI-IADB,Inter-American Development Bank,DO,2014,400000000,0,400000000,400000000,1,1,NA,1,2
XI-IATI-IADB,Inter-American Development Bank,DO,2015,300000000,400000000,700000000,760000000,0.9210526315789473,0.8545706371191135,0.006232686980609414,2,3
XI-IATI-IADB,Inter-American Development Bank,DO,2016,0,300000000,700000000,718230400,0.9746176157400188,0.9505237623414804,6.442654307213802e-4,2,1
XI-IATI-IADB,Inter-American Development Bank,DO,2017,300000000,0,1000000000,1210000000,0.8264462809917356,0.7131343487466704,0.030120893381599623,2,1
XI-IATI-IADB,Inter-American Development Bank,DO,2018,400000000,300000000,1400000000,1435093520,0.9755461790392587,0.9522883367976773,5.979893595799979e-4,2,2
XI-IATI-IADB,Inter-American Development Bank,DO,2019,250000000,400000000,1650000000,1690790520,0.9758748824780494,0.9529138075469947,5.82021295447932e-4,2,2
XI-IATI-IADB,Inter-American Development Bank,DO,2020,250000000,500000000,1900000000,2210000000,0.8597285067873304,0.7588091971908848,0.01967609180811203,2,2
XI-IATI-IADB,Inter-American Development Bank,DO,2021,250000000,0,2150000000,2150000000,1,1,NA,1,1
XI-IATI-IADB,Inter-American Development Bank,DO,2022,200000000,0,2350000000,3345602720,0.7024145413176852,0.5726041904166278,0.07921800256209371,3,1
XI-IATI-IADB,Inter-American Development Bank,DO,2023,300000000,250000000,2650000000,3990000000,0.6641604010025063,0.5538972745146074,0.11278823625479739,2,2
XI-IATI-IADB,Inter-American Development Bank,EC,2015,500000000,500000000,500000000,500000000,1,1,NA,1,1
XI-IATI-IADB,Inter-American Development Bank,EC,2018,100000000,60000000,600000000,600000000,1,1,NA,1,1
XI-IATI-IADB,Inter-American Development Bank,EC,2019,300000000,40000000,900000000,1401156739.3892,0.6423264255163438,0.539924423687599,0.12734118677099582,3,2
XI-IATI-IADB,Inter-American Development Bank,EC,2020,280000000,430000000,1180000000,2680000000,0.44029850746268656,0.5071285364223657,0.3132657607484962,2,2
XI-IATI-IADB,Inter-American Development Bank,EC,2021,600000000,350000000,1780000000,1780000000,1,1,NA,1,3
XI-IATI-IADB,Inter-American Development Bank,EC,2022,335000000,650000000,2115000000,4815000000,0.4392523364485981,0.5073805572539085,0.3144379421783561,2,3
XI-IATI-IADB,Inter-American Development Bank,EC,2023,500000000,950000000,2615000000,5815000000,0.44969905417024936,0.505060370302735,0.30283113098111814,2,1
XI-IATI-IADB,Inter-American Development Bank,GT,2014,250000000,0,250000000,590000000,0.423728813559322,0.5116345877621373,0.33208848032174665,2,1
XI-IATI-IADB,Inter-American Development Bank,GT,2015,0,250000000,250000000,590000000,0.423728813559322,0.5116345877621373,0.33208848032174665,2,1
XI-IATI-IADB,Inter-American Development Bank,GT,2016,250000000,0,500000000,1090000000,0.45871559633027525,0.5034088039727296,0.29298880565608953,2,1
XI-IATI-IADB,Inter-American Development Bank,GT,2020,0,250000000,500000000,1790000000,0.27932960893854747,0.5973908429824287,0.5193658125526669,2,1
XI-IATI-IADB,Inter-American Development Bank,GT,2022,300000000,0,800000000,2340000000,0.3418803418803419,0.5500036525677551,0.4331214844035356,2,1
XI-IATI-IADB,Inter-American Development Bank,GY,2015,17160000,17160000,17160000,17160000,1,1,NA,1,1
XI-IATI-IADB,Inter-American Development Bank,GY,2018,11640000,5820000,28800000,63800000,0.45141065830721006,0.5047218482522774,0.30095026581892864,2,1
XI-IATI-IADB,Inter-American Development Bank,GY,2019,0,5820000,28800000,28800000,1,1,NA,1,1
XI-IATI-IADB,Inter-American Development Bank,GY,2020,34000000,0,62800000,62800000,1,1,NA,1,1
XI-IATI-IADB,Inter-American Development Bank,GY,2021,0,34000000,62800000,62800000,1,1,NA,1,1
XI-IATI-IADB,Inter-American Development Bank,GY,2022,130000000,130000000,192800000,198064028,0.9734225944349673,0.9482579058430709,7.063584865681927e-4,2,1
XI-IATI-IADB,Inter-American Development Bank,GY,2023,30000000,30000000,222800000,292800000,0.7609289617486339,0.6361678461584401,0.057154961330586174,2,1
XI-IATI-IADB,Inter-American Development Bank,HN,2014,130000000,130000000,130000000,185000000,0.7027027027027027,0.5821767713659606,0.08838568298027755,3,1
XI-IATI-IADB,Inter-American Development Bank,HN,2015,100000000,100000000,230000000,369182000,0.622998954445233,0.4775908315461208,0.08946313430626729,4,2
XI-IATI-IADB,Inter-American Development Bank,HN,2017,100000000,50000000,330000000,368169900,0.8963253106785753,0.8141475037689385,0.01074844120589391,3,2
XI-IATI-IADB,Inter-American Development Bank,HN,2018,139780000,189780000,469780000,576769660,0.8145019278579945,0.6978229252527903,0.034409534768400696,3,3
XI-IATI-IADB,Inter-American Development Bank,HN,2019,119500000,59500000,589280000,732730460,0.8042247895631363,0.6851054451694691,0.038327933021598315,3,2
XI-IATI-IADB,Inter-American Development Bank,HN,2020,111650000,171650000,700930000,1092421800,0.6416294511881766,0.47724094258392397,0.06555258995188329,3,2
XI-IATI-IADB,Inter-American Development Bank,HN,2021,118480000,0,819410000,819410000,1,1,NA,1,1
XI-IATI-IADB,Inter-American Development Bank,HN,2022,195000000,313480000,1014410000,1348410000,0.7523008580476265,0.627311445943137,0.06135486492394204,2,2
XI-IATI-IADB,Inter-American Development Bank,HN,2023,56100000,0,1070510000,1070510000,1,1,NA,1,1
XI-IATI-IADB,Inter-American Development Bank,HT,2014,27000000,27000000,27000000,27000000,1,1,NA,1,2
XI-IATI-IADB,Inter-American Development Bank,HT,2015,27000000,27000000,54000000,54000000,1,1,NA,1,1
XI-IATI-IADB,Inter-American Development Bank,JM,2014,140000000,140000000,140000000,140000000,1,1,NA,1,2
XI-IATI-IADB,Inter-American Development Bank,JM,2015,155000000,155000000,295000000,397345600,0.7424267438723369,0.5915612876190035,0.04036381760212304,3,2
XI-IATI-IADB,Inter-American Development Bank,JM,2016,150000000,150000000,445000000,445000000,1,1,NA,1,2
XI-IATI-IADB,Inter-American Development Bank,JM,2017,110000000,0,555000000,746202670,0.7437657654052618,0.5947804023987976,0.04159288860992261,3,1
XI-IATI-IADB,Inter-American Development Bank,JM,2018,50000000,105000000,605000000,605000000,1,1,NA,1,2
XI-IATI-IADB,Inter-American Development Bank,JM,2019,0,55000000,605000000,673990670,0.8976385385275437,0.8162328146446418,0.01047786879477719,2,1
XI-IATI-IADB,Inter-American Development Bank,JM,2020,100000000,100000000,705000000,920000000,0.7663043478260869,0.641836011342155,0.054613657844990504,2,1
XI-IATI-IADB,Inter-American Development Bank,JM,2021,75000000,75000000,780000000,1145000000,0.6812227074235808,0.5656833393718655,0.10161896226235195,2,1
XI-IATI-IADB,Inter-American Development Bank,JM,2022,100000000,100000000,880000000,959814970,0.9168433786774549,0.8475168046944721,0.00691502366978114,2,1
XI-IATI-IADB,Inter-American Development Bank,MX,2014,800000000,343000000,800000000,800000000,1,1,0,2,1
XI-IATI-IADB,Inter-American Development Bank,MX,2015,0,457000000,800000000,800000000,1,1,NA,1,1
XI-IATI-IADB,Inter-American Development Bank,MX,2016,1200000000,800000000,2000000000,2000000000,1,1,NA,1,2
XI-IATI-IADB,Inter-American Development Bank,MX,2017,650000000,1050000000,2650000000,2650000000,1,1,NA,1,2
XI-IATI-IADB,Inter-American Development Bank,MX,2018,1200000000,600000000,3850000000,3850000000,1,1,NA,1,2
XI-IATI-IADB,Inter-American Development Bank,MX,2019,1200000000,1200000000,5050000000,5550000000,0.9099099099099099,0.8360522684847009,0.008116224332440525,2,3
XI-IATI-IADB,Inter-American Development Bank,MX,2020,800000000,600000000,5850000000,8100000000,0.7222222222222222,0.5987654320987654,0.0771604938271605,2,2
XI-IATI-IADB,Inter-American Development Bank,MX,2021,700000000,800000000,6550000000,9550000000,0.6858638743455497,0.5690907595734767,0.09868150544118859,2,2
XI-IATI-IADB,Inter-American Development Bank,MX,2022,1200000000,700000000,7750000000,11450000000,0.6768558951965066,0.5625560153315154,0.10442211246925115,2,3
XI-IATI-IADB,Inter-American Development Bank,MX,2023,600000000,700000000,8350000000,12750000000,0.6549019607843137,0.5479892349096501,0.11909265667051133,2,2
XI-IATI-IADB,Inter-American Development Bank,NI,2014,45000000,45000000,45000000,45000000,1,1,NA,1,1
XI-IATI-IADB,Inter-American Development Bank,NI,2015,65000000,65000000,110000000,110000000,1,1,NA,1,1
XI-IATI-IADB,Inter-American Development Bank,NI,2017,130000000,130000000,240000000,240000000,1,1,NA,1,2
XI-IATI-IADB,Inter-American Development Bank,PA,2014,300000000,300000000,300000000,300000000,1,1,0,2,1
XI-IATI-IADB,Inter-American Development Bank,PA,2015,300000000,300000000,600000000,900000000,0.6666666666666666,0.5555555555555556,0.11111111111111116,2,2
XI-IATI-IADB,Inter-American Development Bank,PA,2016,400000000,400000000,1000000000,1300000000,0.7692307692307693,0.6449704142011835,0.053254437869822535,2,2
XI-IATI-IADB,Inter-American Development Bank,PA,2017,300000000,300000000,1300000000,1300000000,1,1,NA,1,1
XI-IATI-IADB,Inter-American Development Bank,PA,2018,400000000,400000000,1700000000,2100000000,0.8095238095238095,0.691609977324263,0.03628117913832196,2,2
