iatiidentifier,reportingorg_ref,reportingorg_narrative,url,format,category_code,domain
46002-P-CG-K00-009,XM-DAC-46002,African Development Bank,"https://www.afdb.org/sites/all/libraries/pdf.js/web/viewer.html?file=https%3A%2F%2Fwww.afdb.org%2Fsites%2Fdefault%2Ffiles%2Fdocuments%2Fprojects-and-operations%2Fcongo_-_programme_dappui_aux_reformes_economiques_et_financieres_paref_-_p-cg-k00-009_-_eer_decembre_2021.pdf#page=1&zoom=auto,-13,848",application/pdf,A08,www.afdb.org
46002-P-CG-K00-009,XM-DAC-46002,African Development Bank,"https://www.afdb.org/sites/all/libraries/pdf.js/web/viewer.html?file=https%3A%2F%2Fwww.afdb.org%2Fsites%2Fdefault%2Ffiles%2Fdocuments%2Fprojects-and-operations%2Fcongo_-_programme_dappui_aux_reformes_economiques_et_financieres_paref.pdf#page=1&zoom=auto,-13,842",application/pdf,A03,www.afdb.org
46002-P-CG-K00-009,XM-DAC-46002,African Development Bank,"https://www.afdb.org/sites/all/libraries/pdf.js/web/viewer.html?file=https%3A%2F%2Fwww.afdb.org%2Fsites%2Fdefault%2Ffiles%2Fdocuments%2Fprojects-and-operations%2Fcongo_-_programme_dappui_aux_reformes_economiques_et_financieres_paref.pdf#page=1&zoom=auto,-13,842",application/pdf,A07,www.afdb.org
46002-P-CG-K00-009,XM-DAC-46002,African Development Bank,"https://www.afdb.org/sites/all/libraries/pdf.js/web/viewer.html?file=https%3A%2F%2Fwww.afdb.org%2Fsites%2Fdefault%2Ffiles%2Fdocuments%2Fprojects-and-operations%2Fcongo_-_programme_dappui_aux_reformes_economiques_et_financieres_paref.pdf#page=1&zoom=auto,-13,842",application/pdf,A08,www.afdb.org
46002-P-CG-K00-009,XM-DAC-46002,African Development Bank,"https://www.afdb.org/sites/all/libraries/pdf.js/web/viewer.html?file=https%3A%2F%2Fwww.afdb.org%2Fsites%2Fdefault%2Ffiles%2Fdocuments%2Fprojects-and-operations%2Fcongo-_economic_and_financial_reforms_support_project_paref.pdf#page=1&zoom=auto,-13,848",application/pdf,A03,www.afdb.org
46002-P-CG-K00-009,XM-DAC-46002,African Development Bank,"https://www.afdb.org/sites/all/libraries/pdf.js/web/viewer.html?file=https%3A%2F%2Fwww.afdb.org%2Fsites%2Fdefault%2Ffiles%2Fdocuments%2Fprojects-and-operations%2Fcongo-_economic_and_financial_reforms_support_project_paref.pdf#page=1&zoom=auto,-13,848",application/pdf,A07,www.afdb.org
46002-P-CG-K00-009,XM-DAC-46002,African Development Bank,"https://www.afdb.org/sites/all/libraries/pdf.js/web/viewer.html?file=https%3A%2F%2Fwww.afdb.org%2Fsites%2Fdefault%2Ffiles%2Fdocuments%2Fprojects-and-operations%2Fcongo-_economic_and_financial_reforms_support_project_paref.pdf#page=1&zoom=auto,-13,848",application/pdf,A08,www.afdb.org
46002-P-CG-K00-012,XM-DAC-46002,African Development Bank,https://www.afdb.org/sites/default/files/documents/projects-and-operations/congo_cg-_programme_dappui_a_gouvernance_et_a_la_diversification_economique_phase_1-_p-cg-k00-012-rap-decembre_2024.pdf,application/pdf,A03,www.afdb.org
46002-P-CG-K00-012,XM-DAC-46002,African Development Bank,https://www.afdb.org/sites/default/files/documents/projects-and-operations/congo_cg-_programme_dappui_a_gouvernance_et_a_la_diversification_economique_phase_1-_p-cg-k00-012-rap-decembre_2024.pdf,application/pdf,A07,www.afdb.org
46002-P-CG-K00-012,XM-DAC-46002,African Development Bank,https://www.afdb.org/sites/default/files/documents/projects-and-operations/congo_cg-_programme_dappui_a_gouvernance_et_a_la_diversification_economique_phase_1-_p-cg-k00-012-rap-decembre_2024.pdf,application/pdf,A08,www.afdb.org
46002-P-CG-K00-012,XM-DAC-46002,African Development Bank,https://www.afdb.org/sites/default/files/documents/projects-and-operations/congo_cg-_programme_dappui_a_gouvernance_et_a_la_diversification_economique_phase_1-_p-cg-k00-012-eer-decembre_2024_0.pdf,application/pdf,A03,www.afdb.org
46002-P-CG-K00-012,XM-DAC-46002,African Development Bank,https://www.afdb.org/sites/default/files/documents/projects-and-operations/congo_cg-_programme_dappui_a_gouvernance_et_a_la_diversification_economique_phase_1-_p-cg-k00-012-eer-decembre_2024_0.pdf,application/pdf,A07,www.afdb.org
46002-P-CG-K00-012,XM-DAC-46002,African Development Bank,https://www.afdb.org/sites/default/files/documents/projects-and-operations/congo_cg-_programme_dappui_a_gouvernance_et_a_la_diversification_economique_phase_1-_p-cg-k00-012-eer-decembre_2024_0.pdf,application/pdf,A08,www.afdb.org
46002-P-CG-K00-012,XM-DAC-46002,African Development Bank,"https://www.afdb.org/sites/all/libraries/pdf.js/web/viewer.html?file=https%3A%2F%2Fwww.afdb.org%2Fsites%2Fdefault%2Ffiles%2Fdocuments%2Fprojects-and-operations%2Fcongo_-_governance_and_economic_diversification_support_programme_pagde_-_phase_i_-_project_appraisal_report.pdf#page=1&zoom=auto,-13,848",application/pdf,A01,www.afdb.org
46002-P-CG-K00-012,XM-DAC-46002,African Development Bank,"https://www.afdb.org/sites/all/libraries/pdf.js/web/viewer.html?file=https%3A%2F%2Fwww.afdb.org%2Fsites%2Fdefault%2Ffiles%2Fdocuments%2Fprojects-and-operations%2Fcongo_-_governance_and_economic_diversification_support_programme_pagde_-_phase_i_-_project_appraisal_report.pdf#page=1&zoom=auto,-13,848",application/pdf,A02,www.afdb.org
46002-P-CG-K00-012,XM-DAC-46002,African Development Bank,"https://www.afdb.org/sites/all/libraries/pdf.js/web/viewer.html?file=https%3A%2F%2Fwww.afdb.org%2Fsites%2Fdefault%2Ffiles%2Fdocuments%2Fprojects-and-operations%2Fcongo_-_governance_and_economic_diversification_support_programme_pagde_-_phase_i_-_project_appraisal_report.pdf#page=1&zoom=auto,-13,848",application/pdf,A02,www.afdb.org
46002-P-CG-K00-012,XM-DAC-46002,African Development Bank,"https://www.afdb.org/sites/all/libraries/pdf.js/web/viewer.html?file=https%3A%2F%2Fwww.afdb.org%2Fsites%2Fdefault%2Ffiles%2Fdocuments%2Fprojects-and-operations%2Fcongo_-_governance_and_economic_diversification_support_programme_pagde_-_phase_i_-_project_appraisal_report.pdf#page=1&zoom=auto,-13,848",application/pdf,A03,www.afdb.org
46002-P-CG-K00-012,XM-DAC-46002,African Development Bank,"https://www.afdb.org/sites/all/libraries/pdf.js/web/viewer.html?file=https%3A%2F%2Fwww.afdb.org%2Fsites%2Fdefault%2Ffiles%2Fdocuments%2Fprojects-and-operations%2Fcongo_-_governance_and_economic_diversification_support_programme_pagde_-_phase_i_-_project_appraisal_report.pdf#page=1&zoom=auto,-13,848",application/pdf,A04,www.afdb.org
46002-P-CG-K00-012,XM-DAC-46002,African Development Bank,"https://www.afdb.org/sites/all/libraries/pdf.js/web/viewer.html?file=https%3A%2F%2Fwww.afdb.org%2Fsites%2Fdefault%2Ffiles%2Fdocuments%2Fprojects-and-operations%2Fcongo_-_governance_and_economic_diversification_support_programme_pagde_-_phase_i_-_project_appraisal_report.pdf#page=1&zoom=auto,-13,848",application/pdf,A05,www.afdb.org
46002-P-CG-K00-012,XM-DAC-46002,African Development Bank,"https://www.afdb.org/sites/all/libraries/pdf.js/web/viewer.html?file=https%3A%2F%2Fwww.afdb.org%2Fsites%2Fdefault%2Ffiles%2Fdocuments%2Fprojects-and-operations%2Fcongo_-_governance_and_economic_diversification_support_programme_pagde_-_phase_i_-_project_appraisal_report.pdf#page=1&zoom=auto,-13,848",application/pdf,A08,www.afdb.org
46002-P-CG-K00-012,XM-DAC-46002,African Development Bank,https://www.afdb.org/sites/default/files/documents/projects-and-operations/congo_cg-_governance_and_economic_diversification_support_programme_phase_1-_p-cg-k00-012-pcr-decembre_2024.pdf,application/pdf,A03,www.afdb.org
46002-P-CG-K00-012,XM-DAC-46002,African Development Bank,https://www.afdb.org/sites/default/files/documents/projects-and-operations/congo_cg-_governance_and_economic_diversification_support_programme_phase_1-_p-cg-k00-012-pcr-decembre_2024.pdf,application/pdf,A07,www.afdb.org
46002-P-CG-K00-012,XM-DAC-46002,African Development Bank,https://www.afdb.org/sites/default/files/documents/projects-and-operations/congo_cg-_governance_and_economic_diversification_support_programme_phase_1-_p-cg-k00-012-pcr-decembre_2024.pdf,application/pdf,A08,www.afdb.org
46002-P-CG-K00-012,XM-DAC-46002,African Development Bank,https://www.afdb.org/sites/default/files/documents/projects-and-operations/congo_-_programme_dappui_aux_reformes_et_a_la_diversification_economique_-phase_1_-_p-cg-k00-012_-_eer_mars_2024.pdf,application/pdf,A03,www.afdb.org
46002-P-CG-K00-012,XM-DAC-46002,African Development Bank,https://www.afdb.org/sites/default/files/documents/projects-and-operations/congo_-_programme_dappui_aux_reformes_et_a_la_diversification_economique_-phase_1_-_p-cg-k00-012_-_eer_mars_2024.pdf,application/pdf,A07,www.afdb.org
46002-P-CG-K00-012,XM-DAC-46002,African Development Bank,https://www.afdb.org/sites/default/files/documents/projects-and-operations/congo_-_programme_dappui_aux_reformes_et_a_la_diversification_economique_-phase_1_-_p-cg-k00-012_-_eer_mars_2024.pdf,application/pdf,A08,www.afdb.org
46002-P-CG-K00-012,XM-DAC-46002,African Development Bank,https://www.afdb.org/sites/default/files/documents/projects-and-operations/congo_cg-_programme_dappui_a_gouvernance_et_a_la_diversification_economique_phase_1-_p-cg-k00-012-eer-decembre_2024.pdf,application/pdf,A03,www.afdb.org
46002-P-CG-K00-012,XM-DAC-46002,African Development Bank,https://www.afdb.org/sites/default/files/documents/projects-and-operations/congo_cg-_programme_dappui_a_gouvernance_et_a_la_diversification_economique_phase_1-_p-cg-k00-012-eer-decembre_2024.pdf,application/pdf,A07,www.afdb.org
46002-P-CG-K00-012,XM-DAC-46002,African Development Bank,https://www.afdb.org/sites/default/files/documents/projects-and-operations/congo_cg-_programme_dappui_a_gouvernance_et_a_la_diversification_economique_phase_1-_p-cg-k00-012-eer-decembre_2024.pdf,application/pdf,A08,www.afdb.org
46002-P-CG-K00-012,XM-DAC-46002,African Development Bank,"https://www.afdb.org/sites/all/libraries/pdf.js/web/viewer.html?file=https%3A%2F%2Fwww.afdb.org%2Fsites%2Fdefault%2Ffiles%2Fdocuments%2Fprojects-and-operations%2Fcongo_-_governance_and_economic_diversification_support_programme_pagde_-_phase_i_-_project_appraisal_report.pdf#page=1&zoom=auto,-13,848",application/pdf,A09,www.afdb.org
46002-P-CG-K00-012,XM-DAC-46002,African Development Bank,https://www.afdb.org/en/projects-and-operations/P-CG-K00-012,text/html,A12,www.afdb.org
46002-P-CG-K00-012,XM-DAC-46002,African Development Bank,https://mapafrica.afdb.org/en/projects/46002-P-CG-K00-012,text/html,A12,mapafrica.afdb.org
46002-P-CG-K00-012,XM-DAC-46002,African Development Bank,https://www.afdb.org/sites/default/files/documents/projects-and-operations/congo_-_programme_dappui_a_gouvernance_et_a_la_diversification_economique_phase_1_-_p-cg-k00-012_-_eer_june_2024.pdf,application/pdf,A03,www.afdb.org
46002-P-CG-K00-012,XM-DAC-46002,African Development Bank,https://www.afdb.org/sites/default/files/documents/projects-and-operations/congo_-_programme_dappui_a_gouvernance_et_a_la_diversification_economique_phase_1_-_p-cg-k00-012_-_eer_june_2024.pdf,application/pdf,A07,www.afdb.org
46002-P-CG-K00-012,XM-DAC-46002,African Development Bank,https://www.afdb.org/sites/default/files/documents/projects-and-operations/congo_-_programme_dappui_a_gouvernance_et_a_la_diversification_economique_phase_1_-_p-cg-k00-012_-_eer_june_2024.pdf,application/pdf,A08,www.afdb.org
46002-P-CG-K00-012,XM-DAC-46002,African Development Bank,"https://www.afdb.org/sites/all/libraries/pdf.js/web/viewer.html?file=https%3A%2F%2Fwww.afdb.org%2Fsites%2Fdefault%2Ffiles%2Fdocuments%2Fprojects-and-operations%2Fcongo_-_programme_dappui_a_la_gouvernance_et_a_la_diversification_economique_pagde_-_phase_i_-_rapport_devaluation_de_projet.pdf#page=1&zoom=auto,-13,842",application/pdf,A01,www.afdb.org
46002-P-CG-K00-012,XM-DAC-46002,African Development Bank,"https://www.afdb.org/sites/all/libraries/pdf.js/web/viewer.html?file=https%3A%2F%2Fwww.afdb.org%2Fsites%2Fdefault%2Ffiles%2Fdocuments%2Fprojects-and-operations%2Fcongo_-_programme_dappui_a_la_gouvernance_et_a_la_diversification_economique_pagde_-_phase_i_-_rapport_devaluation_de_projet.pdf#page=1&zoom=auto,-13,842",application/pdf,A02,www.afdb.org
46002-P-CG-K00-012,XM-DAC-46002,African Development Bank,"https://www.afdb.org/sites/all/libraries/pdf.js/web/viewer.html?file=https%3A%2F%2Fwww.afdb.org%2Fsites%2Fdefault%2Ffiles%2Fdocuments%2Fprojects-and-operations%2Fcongo_-_programme_dappui_a_la_gouvernance_et_a_la_diversification_economique_pagde_-_phase_i_-_rapport_devaluation_de_projet.pdf#page=1&zoom=auto,-13,842",application/pdf,A02,www.afdb.org
46002-P-CG-K00-012,XM-DAC-46002,African Development Bank,"https://www.afdb.org/sites/all/libraries/pdf.js/web/viewer.html?file=https%3A%2F%2Fwww.afdb.org%2Fsites%2Fdefault%2Ffiles%2Fdocuments%2Fprojects-and-operations%2Fcongo_-_programme_dappui_a_la_gouvernance_et_a_la_diversification_economique_pagde_-_phase_i_-_rapport_devaluation_de_projet.pdf#page=1&zoom=auto,-13,842",application/pdf,A03,www.afdb.org
46002-P-CG-K00-012,XM-DAC-46002,African Development Bank,"https://www.afdb.org/sites/all/libraries/pdf.js/web/viewer.html?file=https%3A%2F%2Fwww.afdb.org%2Fsites%2Fdefault%2Ffiles%2Fdocuments%2Fprojects-and-operations%2Fcongo_-_programme_dappui_a_la_gouvernance_et_a_la_diversification_economique_pagde_-_phase_i_-_rapport_devaluation_de_projet.pdf#page=1&zoom=auto,-13,842",application/pdf,A04,www.afdb.org
46002-P-CG-K00-012,XM-DAC-46002,African Development Bank,"https://www.afdb.org/sites/all/libraries/pdf.js/web/viewer.html?file=https%3A%2F%2Fwww.afdb.org%2Fsites%2Fdefault%2Ffiles%2Fdocuments%2Fprojects-and-operations%2Fcongo_-_programme_dappui_a_la_gouvernance_et_a_la_diversification_economique_pagde_-_phase_i_-_rapport_devaluation_de_projet.pdf#page=1&zoom=auto,-13,842",application/pdf,A05,www.afdb.org
46002-P-CG-K00-012,XM-DAC-46002,African Development Bank,"https://www.afdb.org/sites/all/libraries/pdf.js/web/viewer.html?file=https%3A%2F%2Fwww.afdb.org%2Fsites%2Fdefault%2Ffiles%2Fdocuments%2Fprojects-and-operations%2Fcongo_-_programme_dappui_a_la_gouvernance_et_a_la_diversification_economique_pagde_-_phase_i_-_rapport_devaluation_de_projet.pdf#page=1&zoom=auto,-13,842",application/pdf,A08,www.afdb.org
46002-P-DJ-K00-001,XM-DAC-46002,African Development Bank,https://mapafrica.afdb.org/en/projects/46002-P-DJ-K00-001,text/html,A12,mapafrica.afdb.org
46002-P-DJ-K00-001,XM-DAC-46002,African Development Bank,https://www.afdb.org/en/projects-and-operations/P-DJ-K00-001,text/html,A12,www.afdb.org
46002-P-DJ-KF0-010,XM-DAC-46002,African Development Bank,https://www.afdb.org/sites/default/files/documents/project-related-procurement/ami_consultant_international_sepe_bad_vf_1_1.pdf,application/pdf,A10,www.afdb.org
46002-P-DJ-KF0-010,XM-DAC-46002,African Development Bank,"https://www.afdb.org/sites/all/libraries/pdf.js/web/viewer.html?file=https%3A%2F%2Fwww.afdb.org%2Fsites%2Fdefault%2Ffiles%2Fdocuments%2Fprojects-and-operations%2Fdjibouti_-_appui_aux_institutions_de_controle_des_fp_et_gouvernance_des_ep_-_p-dj-kf0-010_-_eer_novembre_2023.pdf#page=1&zoom=auto,-14,771",application/pdf,A03,www.afdb.org
46002-P-DJ-KF0-010,XM-DAC-46002,African Development Bank,"https://www.afdb.org/sites/all/libraries/pdf.js/web/viewer.html?file=https%3A%2F%2Fwww.afdb.org%2Fsites%2Fdefault%2Ffiles%2Fdocuments%2Fprojects-and-operations%2Fdjibouti_-_appui_aux_institutions_de_controle_des_fp_et_gouvernance_des_ep_-_p-dj-kf0-010_-_eer_novembre_2023.pdf#page=1&zoom=auto,-14,771",application/pdf,A07,www.afdb.org
46002-P-DJ-KF0-010,XM-DAC-46002,African Development Bank,"https://www.afdb.org/sites/all/libraries/pdf.js/web/viewer.html?file=https%3A%2F%2Fwww.afdb.org%2Fsites%2Fdefault%2Ffiles%2Fdocuments%2Fprojects-and-operations%2Fdjibouti_-_appui_aux_institutions_de_controle_des_fp_et_gouvernance_des_ep_-_p-dj-kf0-010_-_eer_novembre_2023.pdf#page=1&zoom=auto,-14,771",application/pdf,A08,www.afdb.org
46002-P-DJ-KF0-010,XM-DAC-46002,African Development Bank,"https://www.afdb.org/sites/all/libraries/pdf.js/web/viewer.html?file=https%3A%2F%2Fwww.afdb.org%2Fsites%2Fdefault%2Ffiles%2Fdocuments%2Fproject-related-procurement%2Favis_general_de_passation_des_marches_agpm-dfe-abda25fevr_final.pdf#page=1&zoom=auto,-13,542",application/pdf,A10,www.afdb.org
46002-P-DJ-KF0-010,XM-DAC-46002,African Development Bank,"https://www.afdb.org/sites/all/libraries/pdf.js/web/viewer.html?file=https%3A%2F%2Fwww.afdb.org%2Fsites%2Fdefault%2Ffiles%2Fdocuments%2Fprojects-and-operations%2Fdjibouti_-_projet_dappui_aux_institutions_de_controle_des_finances_publiques_et_a_la_gouvernance_des_entreprises_et_etablissements_publics_paic-gep_approuve.pdf#page=1&zoom=auto,-13,842",application/pdf,A01,www.afdb.org
46002-P-DJ-KF0-010,XM-DAC-46002,African Development Bank,"https://www.afdb.org/sites/all/libraries/pdf.js/web/viewer.html?file=https%3A%2F%2Fwww.afdb.org%2Fsites%2Fdefault%2Ffiles%2Fdocuments%2Fprojects-and-operations%2Fdjibouti_-_projet_dappui_aux_institutions_de_controle_des_finances_publiques_et_a_la_gouvernance_des_entreprises_et_etablissements_publics_paic-gep_approuve.pdf#page=1&zoom=auto,-13,842",application/pdf,A02,www.afdb.org
46002-P-DJ-KF0-010,XM-DAC-46002,African Development Bank,"https://www.afdb.org/sites/all/libraries/pdf.js/web/viewer.html?file=https%3A%2F%2Fwww.afdb.org%2Fsites%2Fdefault%2Ffiles%2Fdocuments%2Fprojects-and-operations%2Fdjibouti_-_projet_dappui_aux_institutions_de_controle_des_finances_publiques_et_a_la_gouvernance_des_entreprises_et_etablissements_publics_paic-gep_approuve.pdf#page=1&zoom=auto,-13,842",application/pdf,A02,www.afdb.org
46002-P-DJ-KF0-010,XM-DAC-46002,African Development Bank,"https://www.afdb.org/sites/all/libraries/pdf.js/web/viewer.html?file=https%3A%2F%2Fwww.afdb.org%2Fsites%2Fdefault%2Ffiles%2Fdocuments%2Fprojects-and-operations%2Fdjibouti_-_projet_dappui_aux_institutions_de_controle_des_finances_publiques_et_a_la_gouvernance_des_entreprises_et_etablissements_publics_paic-gep_approuve.pdf#page=1&zoom=auto,-13,842",application/pdf,A03,www.afdb.org
46002-P-DJ-KF0-010,XM-DAC-46002,African Development Bank,"https://www.afdb.org/sites/all/libraries/pdf.js/web/viewer.html?file=https%3A%2F%2Fwww.afdb.org%2Fsites%2Fdefault%2Ffiles%2Fdocuments%2Fprojects-and-operations%2Fdjibouti_-_projet_dappui_aux_institutions_de_controle_des_finances_publiques_et_a_la_gouvernance_des_entreprises_et_etablissements_publics_paic-gep_approuve.pdf#page=1&zoom=auto,-13,842",application/pdf,A04,www.afdb.org
46002-P-DJ-KF0-010,XM-DAC-46002,African Development Bank,"https://www.afdb.org/sites/all/libraries/pdf.js/web/viewer.html?file=https%3A%2F%2Fwww.afdb.org%2Fsites%2Fdefault%2Ffiles%2Fdocuments%2Fprojects-and-operations%2Fdjibouti_-_projet_dappui_aux_institutions_de_controle_des_finances_publiques_et_a_la_gouvernance_des_entreprises_et_etablissements_publics_paic-gep_approuve.pdf#page=1&zoom=auto,-13,842",application/pdf,A05,www.afdb.org
46002-P-DJ-KF0-010,XM-DAC-46002,African Development Bank,"https://www.afdb.org/sites/all/libraries/pdf.js/web/viewer.html?file=https%3A%2F%2Fwww.afdb.org%2Fsites%2Fdefault%2Ffiles%2Fdocuments%2Fprojects-and-operations%2Fdjibouti_-_projet_dappui_aux_institutions_de_controle_des_finances_publiques_et_a_la_gouvernance_des_entreprises_et_etablissements_publics_paic-gep_approuve.pdf#page=1&zoom=auto,-13,842",application/pdf,A08,www.afdb.org
46002-P-DJ-KF0-010,XM-DAC-46002,African Development Bank,"https://www.afdb.org/sites/all/libraries/pdf.js/web/viewer.html?file=https%3A%2F%2Fwww.afdb.org%2Fsites%2Fdefault%2Ffiles%2Fdocuments%2Fproject-related-procurement%2Ftermes_de_reference.formation_cnlc_version_revisee_290625_0.pdf#page=1&zoom=auto,-14,792",application/pdf,A10,www.afdb.org
46002-P-DJ-KF0-010,XM-DAC-46002,African Development Bank,"https://www.afdb.org/sites/all/libraries/pdf.js/web/viewer.html?file=https%3A%2F%2Fwww.afdb.org%2Fsites%2Fdefault%2Ffiles%2Fdocuments%2Fproject-related-procurement%2Ftermes_de_reference.point_focal_cnlc_version_finale_26_juin_2025_0.pdf#page=1&zoom=auto,-14,799",application/pdf,A10,www.afdb.org
46002-P-DJ-KF0-010,XM-DAC-46002,African Development Bank,"https://www.afdb.org/sites/all/libraries/pdf.js/web/viewer.html?file=https%3A%2F%2Fwww.afdb.org%2Fsites%2Fdefault%2Ffiles%2Fdocuments%2Fproject-related-procurement%2Ftermes_de_reference.strategie_de_communication_cnlc_version_finale_26_juin_2025.pdf#page=1&zoom=auto,-14,799",application/pdf,A10,www.afdb.org
46002-P-DJ-KF0-010,XM-DAC-46002,African Development Bank,"https://www.afdb.org/sites/all/libraries/pdf.js/web/viewer.html?file=https%3A%2F%2Fwww.afdb.org%2Fsites%2Fdefault%2Ffiles%2Fdocuments%2Fproject-related-procurement%2Fami_at_international_pour_lugp_paic-gep_pasdp_02_07_2024.pdf#page=1&zoom=auto,-14,842",application/pdf,A10,www.afdb.org
46002-P-DJ-KF0-010,XM-DAC-46002,African Development Bank,"https://www.afdb.org/sites/all/libraries/pdf.js/web/viewer.html?file=https%3A%2F%2Fwww.afdb.org%2Fsites%2Fdefault%2Ffiles%2Fdocuments%2Fproject-related-procurement%2Fami-recrutement_dun_consultant_en_audit_informatique_spm_23062025.pdf#page=1&zoom=auto,-14,842",application/pdf,A10,www.afdb.org
46002-P-DJ-KF0-010,XM-DAC-46002,African Development Bank,"https://www.afdb.org/sites/all/libraries/pdf.js/web/viewer.html?file=https%3A%2F%2Fwww.afdb.org%2Fsites%2Fdefault%2Ffiles%2Fdocuments%2Fproject-related-procurement%2Favis_a_manifestation_dinteret_ami_recrutement_dun_cabinet_formationla_lutte_contre_la_corruption_01072025.pdf#page=1&zoom=auto,-14,842",application/pdf,A10,www.afdb.org
46002-P-DJ-KF0-010,XM-DAC-46002,African Development Bank,"https://www.afdb.org/sites/all/libraries/pdf.js/web/viewer.html?file=https%3A%2F%2Fwww.afdb.org%2Fsites%2Fdefault%2Ffiles%2Fdocuments%2Fproject-related-procurement%2Favis_a_manifestation_dinteret_ami_recrutement_dun_cabinet_international_communication_de_la_cniplc_30062025.pdf#page=1&zoom=auto,-14,849",application/pdf,A10,www.afdb.org
46002-P-DJ-KF0-010,XM-DAC-46002,African Development Bank,https://www.afdb.org/fr/documents/ami-djibouti-mise-en-place-dun-comite-des-points-focaux-dans-les-institutions-publics-et-privees-dans-le-de-sensibiliser-prevenir-et-combattre-efficacement-la-corruption-paic-gep,application/pdf,A10,www.afdb.org
46002-P-DJ-KF0-010,XM-DAC-46002,African Development Bank,"https://www.afdb.org/sites/all/libraries/pdf.js/web/viewer.html?file=https%3A%2F%2Fwww.afdb.org%2Fsites%2Fdefault%2Ffiles%2Fdocuments%2Fprojects-and-operations%2Fdjibouti_-_appui_aux_institutions_de_controle_des_fp_et_gouvernance_des_ep_-_p-dj-kf0-010_-_eer_decembre_2023.pdf#page=1&zoom=auto,-14,771",application/pdf,A03,www.afdb.org
46002-P-DJ-KF0-010,XM-DAC-46002,African Development Bank,"https://www.afdb.org/sites/all/libraries/pdf.js/web/viewer.html?file=https%3A%2F%2Fwww.afdb.org%2Fsites%2Fdefault%2Ffiles%2Fdocuments%2Fprojects-and-operations%2Fdjibouti_-_appui_aux_institutions_de_controle_des_fp_et_gouvernance_des_ep_-_p-dj-kf0-010_-_eer_decembre_2023.pdf#page=1&zoom=auto,-14,771",application/pdf,A07,www.afdb.org
46002-P-DJ-KF0-010,XM-DAC-46002,African Development Bank,"https://www.afdb.org/sites/all/libraries/pdf.js/web/viewer.html?file=https%3A%2F%2Fwww.afdb.org%2Fsites%2Fdefault%2Ffiles%2Fdocuments%2Fprojects-and-operations%2Fdjibouti_-_appui_aux_institutions_de_controle_des_fp_et_gouvernance_des_ep_-_p-dj-kf0-010_-_eer_decembre_2023.pdf#page=1&zoom=auto,-14,771",application/pdf,A08,www.afdb.org
46002-P-DJ-KF0-010,XM-DAC-46002,African Development Bank,"https://www.afdb.org/sites/all/libraries/pdf.js/web/viewer.html?file=https%3A%2F%2Fwww.afdb.org%2Fsites%2Fdefault%2Ffiles%2Fdocuments%2Fproject-related-procurement%2Fami-recrutement_dun_consultant_permanent_pour_le_sepe_30062025.pdf#page=1&zoom=auto,-14,842",application/pdf,A10,www.afdb.org
46002-P-DJ-KF0-010,XM-DAC-46002,African Development Bank,"https://www.afdb.org/sites/all/libraries/pdf.js/web/viewer.html?file=https%3A%2F%2Fwww.afdb.org%2Fsites%2Fdefault%2Ffiles%2Fdocuments%2Fproject-related-procurement%2Ftermes_de_reference_du_consultant_juridique_version_finale_dcp_06072025.pdf#page=1&zoom=auto,-14,842",application/pdf,A10,www.afdb.org
46002-P-DJ-KF0-010,XM-DAC-46002,African Development Bank,"https://www.afdb.org/sites/all/libraries/pdf.js/web/viewer.html?file=https%3A%2F%2Fwww.afdb.org%2Fsites%2Fdefault%2Ffiles%2Fdocuments%2Fproject-related-procurement%2Fami-recrutement_dun_consultant_juridique_pour_la_dcp_06072025_finale.pdf#page=1&zoom=auto,-14,842",application/pdf,A10,www.afdb.org
46002-P-DJ-KF0-010,XM-DAC-46002,African Development Bank,"https://www.afdb.org/sites/all/libraries/pdf.js/web/viewer.html?file=https%3A%2F%2Fwww.afdb.org%2Fsites%2Fdefault%2Ffiles%2Fdocuments%2Fproject-related-procurement%2Ftermes_de_references_des_consultants_audit_comptables_et_logiciel_final_-revise_bad_le_11_juin_2025_dcp.pdf#page=1&zoom=auto,-14,842",application/pdf,A10,www.afdb.org
46002-P-DJ-KF0-010,XM-DAC-46002,African Development Bank,"https://www.afdb.org/sites/all/libraries/pdf.js/web/viewer.html?file=https%3A%2F%2Fwww.afdb.org%2Fsites%2Fdefault%2Ffiles%2Fdocuments%2Fproject-related-procurement%2Favis_a_manifestation_dinteret_ami_recrutement_dun_cabinet_pour_la_mission_daudit_comptable_logiciel_pour_la_dcp_20062025.pdf#page=1&zoom=auto,-14,842",application/pdf,A10,www.afdb.org
46002-P-DJ-KF0-010,XM-DAC-46002,African Development Bank,"https://www.afdb.org/sites/all/libraries/pdf.js/web/viewer.html?file=https%3A%2F%2Fwww.afdb.org%2Fsites%2Fdefault%2Ffiles%2Fdocuments%2Fproject-related-procurement%2Ftdr_cabinet_impression_sepe_mars_2025_revise_2.pdf#page=1&zoom=auto,-14,842",application/pdf,A10,www.afdb.org
46002-P-DJ-KF0-010,XM-DAC-46002,African Development Bank,"https://www.afdb.org/sites/all/libraries/pdf.js/web/viewer.html?file=https%3A%2F%2Fwww.afdb.org%2Fsites%2Fdefault%2Ffiles%2Fdocuments%2Fproject-related-procurement%2Favis_a_manifestation_dinteret_ami_recrutement_dun_cabinet_pour_limpression_formation_19062025.pdf#page=1&zoom=auto,-14,849",application/pdf,A10,www.afdb.org
